latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
44.863,131.977,304.6,1,1,2017-05-02,1305,T,61,6.0NRT,281.4,9.6,N
44.952,132.081,301.3,1,1,2017-05-02,1305,T,40,6.0NRT,281.5,7.6,N
45.329,133.354,306.1,1,1,2017-05-02,1305,T,67,6.0NRT,279.2,11,N
46.021,133.661,301.9,1.1,1,2017-05-02,1305,T,45,6.0NRT,267.2,9.3,N
46.285,134.005,301.3,1.1,1,2017-05-02,1305,T,40,6.0NRT,267.4,9.1,N
46.071,129.452,307.6,1.1,1,2017-05-02,1305,T,72,6.0NRT,288.8,9.4,N
46.037,127.347,303.4,1.2,1.1,2017-05-02,1305,T,55,6.0NRT,283.8,9.3,N
-17.373,35.336,314.2,1.5,1.2,2017-05-02,1140,A,68,6.0NRT,297.3,13.5,D
-18.449,26.526,314.8,1.6,1.2,2017-05-02,1140,A,72,6.0NRT,298.4,17.5,D
-16.722,34.298,317.1,1.3,1.1,2017-05-02,1140,A,0,6.0NRT,291.8,15.2,D
-15.038,35.729,319,1.7,1.3,2017-05-02,1140,A,65,6.0NRT,296.3,25.7,D
-15.04,35.714,310.5,1.7,1.3,2017-05-02,1140,A,51,6.0NRT,296,10.2,D
-15.832,27.787,326.8,1.2,1.1,2017-05-02,1140,A,83,6.0NRT,296.7,27.4,D
-15.816,27.831,314,1.2,1.1,2017-05-02,1140,A,70,6.0NRT,297.9,10.8,D
-15.818,27.819,319.5,1.2,1.1,2017-05-02,1140,A,76,6.0NRT,297.6,16.8,D
-15.822,27.785,361.1,1.2,1.1,2017-05-02,1140,A,94,6.0NRT,296.2,115.4,D
-15.823,27.774,323.1,1.2,1.1,2017-05-02,1140,A,75,6.0NRT,294.2,23.2,D
-13.53,34.301,320.2,1.4,1.2,2017-05-02,1140,A,75,6.0NRT,300.8,15.6,D
-12.847,27.87,326.5,1.1,1.1,2017-05-02,1140,A,83,6.0NRT,298.2,25.2,D
-11.487,27.753,319.5,1.1,1.1,2017-05-02,1140,A,77,6.0NRT,297.3,15.7,D
-11.138,27.443,310.3,1.1,1.1,2017-05-02,1140,A,53,6.0NRT,293.4,8,D
-10.453,31.956,309,1.2,1.1,2017-05-02,1140,A,48,6.0NRT,296.7,4.9,D
-10.595,29.986,312,1,1,2017-05-02,1140,A,62,6.0NRT,297.7,6.1,D
-10.239,27.826,316.5,1.1,1,2017-05-02,1140,A,70,6.0NRT,298.6,10.3,D
-10.565,24.28,310,1.8,1.3,2017-05-02,1140,A,52,6.0NRT,292.9,14.9,D
-9.588,30.591,310.9,1,1,2017-05-02,1140,A,57,6.0NRT,297.6,4.9,D
-9.589,30.581,310.1,1,1,2017-05-02,1140,A,53,6.0NRT,296.4,4.5,D
-10.016,27.019,314.2,1.2,1.1,2017-05-02,1140,A,50,6.0NRT,299.4,7.4,D
-9.566,30.171,310.3,1,1,2017-05-02,1140,A,55,6.0NRT,297.4,4.6,D
-10.035,26.574,313.3,1.2,1.1,2017-05-02,1140,A,54,6.0NRT,299.2,7.6,D
-10.087,26.187,314.8,1.3,1.1,2017-05-02,1140,A,69,6.0NRT,301,14.2,D
-9.896,27.23,372.3,1.1,1.1,2017-05-02,1140,A,100,6.0NRT,301.5,142.6,D
-9.898,27.22,333.5,1.1,1.1,2017-05-02,1140,A,87,6.0NRT,300.7,33,D
-9.393,30.539,312.4,1,1,2017-05-02,1140,A,61,6.0NRT,298.4,5.5,D
-9.394,30.53,310.5,1,1,2017-05-02,1140,A,55,6.0NRT,297.6,4,D
-9.901,26.948,317.8,1.2,1.1,2017-05-02,1140,A,73,6.0NRT,299.1,12.3,D
-9.969,26.067,314.2,1.3,1.1,2017-05-02,1140,A,67,6.0NRT,298.6,12,D
-9.195,31.07,315.5,1.1,1,2017-05-02,1140,A,67,6.0NRT,299.8,9,D
-9.818,26.667,319.1,1.2,1.1,2017-05-02,1140,A,75,6.0NRT,298.8,15.3,D
-9.845,26.237,312.8,1.3,1.1,2017-05-02,1140,A,62,6.0NRT,297.8,11.2,D
-9.445,28.637,323.5,1,1,2017-05-02,1140,A,69,6.0NRT,296.6,17,D
-9.599,27.46,314.6,1.1,1,2017-05-02,1140,A,68,6.0NRT,298.5,11.2,D
-9.819,23.976,308.3,1.9,1.3,2017-05-02,1140,A,50,6.0NRT,296.7,10,D
-9.821,23.959,308.5,1.9,1.3,2017-05-02,1140,A,52,6.0NRT,296.1,10.8,D
-9.354,27.242,312.1,1.1,1.1,2017-05-02,1140,A,62,6.0NRT,298.3,6.6,D
-9.752,24.118,309.9,1.8,1.3,2017-05-02,1140,A,57,6.0NRT,297.6,12.5,D
-9.377,26.533,319.7,1.2,1.1,2017-05-02,1140,A,74,6.0NRT,298.6,18.3,D
-9.622,24.691,309.7,1.6,1.3,2017-05-02,1140,A,54,6.0NRT,297.3,9.6,D
-9.654,23.838,312.7,1.9,1.3,2017-05-02,1140,A,56,6.0NRT,297.4,14.8,D
-9.656,23.821,311.6,1.9,1.3,2017-05-02,1140,A,52,6.0NRT,297.1,12.2,D
-9.699,23.084,315.9,2.2,1.4,2017-05-02,1140,A,70,6.0NRT,297.6,26.1,D
-9.699,23.077,320,2.2,1.4,2017-05-02,1140,A,76,6.0NRT,297.8,37.3,D
-9.532,23.885,311.9,1.9,1.3,2017-05-02,1140,A,62,6.0NRT,298.3,14.3,D
-9.534,23.868,309.9,1.9,1.3,2017-05-02,1140,A,56,6.0NRT,297,10.9,D
-9.424,24.456,324.5,1.7,1.3,2017-05-02,1140,A,79,6.0NRT,300,35.3,D
-9.425,24.44,332.9,1.7,1.3,2017-05-02,1140,A,86,6.0NRT,299.8,57.6,D
-9.426,24.451,330.3,1.7,1.3,2017-05-02,1140,A,84,6.0NRT,300.1,51.3,D
-9.428,24.435,317.9,1.7,1.3,2017-05-02,1140,A,72,6.0NRT,298.4,22.2,D
-9.415,24.449,314,1.7,1.3,2017-05-02,1140,A,65,6.0NRT,299.3,15.3,D
-9.36,24.426,312.3,1.7,1.3,2017-05-02,1140,A,62,6.0NRT,297.7,14.3,D
-9.408,24.049,315.1,1.8,1.3,2017-05-02,1140,A,68,6.0NRT,297.1,21.7,D
-9.149,25.883,318,1.3,1.1,2017-05-02,1140,A,39,6.0NRT,303.4,8.2,D
-9.149,25.889,321,1.3,1.1,2017-05-02,1140,A,68,6.0NRT,304.4,13.2,D
-8.971,27.035,312.3,1.1,1.1,2017-05-02,1140,A,49,6.0NRT,295.4,8,D
-8.934,26.946,310.2,1.1,1.1,2017-05-02,1140,A,46,6.0NRT,294.6,5.3,D
-8.922,26.965,311.2,1.1,1.1,2017-05-02,1140,A,31,6.0NRT,296.3,6.2,D
-9.158,25.187,311.1,1.5,1.2,2017-05-02,1140,A,53,6.0NRT,299.8,8.3,D
-8.885,27.168,314,1.1,1.1,2017-05-02,1140,A,56,6.0NRT,299.4,8.7,D
-8.886,27.158,315.1,1.1,1.1,2017-05-02,1140,A,68,6.0NRT,298.4,9.6,D
-9.134,25.291,315,1.4,1.2,2017-05-02,1140,A,67,6.0NRT,299.5,12.5,D
-9.257,24.328,318.9,1.7,1.3,2017-05-02,1140,A,57,6.0NRT,299,20.2,D
-9.128,25.298,313.5,1.4,1.2,2017-05-02,1140,A,63,6.0NRT,298.8,11.5,D
-9.13,25.285,310.6,1.4,1.2,2017-05-02,1140,A,54,6.0NRT,299.2,7.7,D
-9.273,24.23,308.1,1.7,1.3,2017-05-02,1140,A,44,6.0NRT,295.4,8,D
-9.128,25.218,315.2,1.5,1.2,2017-05-02,1140,A,67,6.0NRT,298.7,13.6,D
-8.836,27.278,326.2,1.1,1,2017-05-02,1140,A,66,6.0NRT,297.6,21.7,D
-9.207,24.547,314.6,1.6,1.3,2017-05-02,1140,A,66,6.0NRT,297.4,16.2,D
-8.825,26.935,310.3,1.1,1.1,2017-05-02,1140,A,22,6.0NRT,295,6.4,D
-9.053,25.208,310.5,1.5,1.2,2017-05-02,1140,A,54,6.0NRT,298.9,7.6,D
-9.301,23.423,311.1,2,1.4,2017-05-02,1140,A,38,6.0NRT,296.3,14.4,D
-9.31,23.256,311.3,2.1,1.4,2017-05-02,1140,A,59,6.0NRT,293.5,15.6,D
-8.774,27.058,317.2,1.1,1.1,2017-05-02,1140,A,21,6.0NRT,300.8,8.7,D
-9.28,23.29,339.5,2.1,1.4,2017-05-02,1140,A,90,6.0NRT,298.6,106,D
-9.283,23.272,332,2.1,1.4,2017-05-02,1140,A,86,6.0NRT,298,74.5,D
-9.023,25.157,313.3,1.5,1.2,2017-05-02,1140,A,62,6.0NRT,298.5,11.7,D
-9.024,25.144,316.4,1.5,1.2,2017-05-02,1140,A,69,6.0NRT,298.6,16.5,D
-9.256,23.38,317.9,2,1.4,2017-05-02,1140,A,72,6.0NRT,298.2,29.2,D
-9.282,23.176,314.1,2.1,1.4,2017-05-02,1140,A,67,6.0NRT,292.1,23,D
-8.843,26.338,317.1,1.2,1.1,2017-05-02,1140,A,56,6.0NRT,303.3,7.7,D
-8.745,26.991,322.7,1.1,1.1,2017-05-02,1140,A,56,6.0NRT,295.9,17.2,D
-8.735,26.989,319,1.1,1.1,2017-05-02,1140,A,41,6.0NRT,293.9,12.3,D
-9.031,24.753,312.9,1.6,1.2,2017-05-02,1140,A,62,6.0NRT,298.1,12.6,D
-8.801,26.35,320.9,1.2,1.1,2017-05-02,1140,A,66,6.0NRT,303.8,12.5,D
-8.604,27.031,312.4,1.1,1.1,2017-05-02,1140,A,14,6.0NRT,299.5,6.6,D
-8.848,25.255,318.5,1.4,1.2,2017-05-02,1140,A,72,6.0NRT,299.2,18.9,D
-8.85,25.242,313.2,1.4,1.2,2017-05-02,1140,A,62,6.0NRT,298.4,11.3,D
-8.559,27.148,318.9,1.1,1.1,2017-05-02,1140,A,50,6.0NRT,299.3,13.8,D
-9.072,23.194,320.1,2.1,1.4,2017-05-02,1140,A,71,6.0NRT,296.3,39.1,D
-8.506,27.323,314.5,1.1,1,2017-05-02,1140,A,50,6.0NRT,299.4,7.7,D
-8.84,24.816,313.2,1.6,1.2,2017-05-02,1140,A,62,6.0NRT,299.5,11.3,D
-8.84,24.81,314.9,1.6,1.2,2017-05-02,1140,A,66,6.0NRT,299.6,12.7,D
-8.845,24.429,310.2,1.7,1.3,2017-05-02,1140,A,53,6.0NRT,298.2,8.9,D
-8.847,24.414,313.3,1.7,1.3,2017-05-02,1140,A,63,6.0NRT,297.6,14,D
-8.764,24.871,316.7,1.5,1.2,2017-05-02,1140,A,18,6.0NRT,300.8,15.2,D
-8.766,24.857,316.6,1.5,1.2,2017-05-02,1140,A,69,6.0NRT,301.2,14.6,D
-8.582,26.159,322.3,1.3,1.1,2017-05-02,1140,A,53,6.0NRT,305.6,10.4,D
-8.416,27.315,328.2,1.1,1,2017-05-02,1140,A,83,6.0NRT,297,24.5,D
-8.417,27.305,323.5,1.1,1,2017-05-02,1140,A,78,6.0NRT,298.4,18,D
-8.817,24.122,312.4,1.7,1.3,2017-05-02,1140,A,61,6.0NRT,298.7,12.8,D
-8.693,24.882,313.9,1.5,1.2,2017-05-02,1140,A,63,6.0NRT,300.6,10.7,D
-8.653,25.015,343.5,1.5,1.2,2017-05-02,1140,A,92,6.0NRT,301.5,76.8,D
-8.686,24.595,314,1.6,1.2,2017-05-02,1140,A,64,6.0NRT,297.2,13.7,D
-8.746,24.128,313.2,1.7,1.3,2017-05-02,1140,A,63,6.0NRT,298.1,13.7,D
-9.295,19.605,309.7,4,1.9,2017-05-02,1140,A,36,6.0NRT,294.3,37.2,D
-9.299,19.569,313,4,1.9,2017-05-02,1140,A,67,6.0NRT,294.2,57.1,D
-8.684,24.604,311.6,1.6,1.2,2017-05-02,1140,A,47,6.0NRT,295.8,9.7,D
-8.505,25.833,314.3,1.3,1.1,2017-05-02,1140,A,61,6.0NRT,300.7,8.9,D
-8.652,24.672,337.2,1.6,1.2,2017-05-02,1140,A,88,6.0NRT,301.1,63.3,D
-8.668,24.558,315,1.6,1.2,2017-05-02,1140,A,65,6.0NRT,298.1,15,D
-9.307,19.603,310.1,4,1.9,2017-05-02,1140,A,45,6.0NRT,293.9,37.2,D
-8.628,24.77,320.8,1.6,1.2,2017-05-02,1140,A,74,6.0NRT,301.7,22.2,D
-8.586,25.001,322,1.5,1.2,2017-05-02,1140,A,76,6.0NRT,299.9,23.3,D
-8.588,24.987,313.3,1.5,1.2,2017-05-02,1140,A,61,6.0NRT,299.5,9,D
-8.617,24.768,314.8,1.6,1.2,2017-05-02,1140,A,46,6.0NRT,300.7,11.6,D
-8.63,24.67,315.1,1.6,1.2,2017-05-02,1140,A,66,6.0NRT,298.4,13.6,D
-8.691,24.212,310.3,1.7,1.3,2017-05-02,1140,A,28,6.0NRT,295.4,7.1,D
-8.648,24.36,312,1.7,1.3,2017-05-02,1140,A,58,6.0NRT,298.6,11.7,D
-8.568,24.804,320.7,1.5,1.2,2017-05-02,1140,A,67,6.0NRT,299.6,21.8,D
-8.57,24.79,328.1,1.5,1.2,2017-05-02,1140,A,82,6.0NRT,300,37.1,D
-8.628,24.25,314.2,1.7,1.3,2017-05-02,1140,A,56,6.0NRT,299.4,14.1,D
-8.566,24.797,327.4,1.5,1.2,2017-05-02,1140,A,79,6.0NRT,299.8,34.2,D
-8.553,24.809,320.2,1.5,1.2,2017-05-02,1140,A,73,6.0NRT,297.7,20.3,D
-8.338,26.299,320.8,1.2,1.1,2017-05-02,1140,A,45,6.0NRT,306.6,11.5,D
-8.609,24.225,325.4,1.7,1.3,2017-05-02,1140,A,80,6.0NRT,298.6,35.4,D
-8.611,24.21,315,1.7,1.3,2017-05-02,1140,A,43,6.0NRT,297.9,13.5,D
-8.598,24.223,318.1,1.7,1.3,2017-05-02,1140,A,71,6.0NRT,299.5,19.8,D
-8.599,24.032,313.9,1.8,1.3,2017-05-02,1140,A,64,6.0NRT,298.8,13.9,D
-8.601,24.017,315.3,1.8,1.3,2017-05-02,1140,A,67,6.0NRT,298.6,16.2,D
-8.189,27.027,319.4,1.1,1.1,2017-05-02,1140,A,73,6.0NRT,302.3,9.7,D
-8.559,24.249,316,1.7,1.3,2017-05-02,1140,A,68,6.0NRT,299.1,17.6,D
-8.594,23.983,314.6,1.8,1.3,2017-05-02,1140,A,42,6.0NRT,297.9,15.7,D
-8.45,25.003,313,1.5,1.2,2017-05-02,1140,A,59,6.0NRT,300.3,9.6,D
-8.551,24.243,320.3,1.7,1.3,2017-05-02,1140,A,74,6.0NRT,298.4,25.2,D
-8.256,26.305,361.3,1.2,1.1,2017-05-02,1140,A,100,6.0NRT,306.4,103.1,D
-8.258,26.294,337.4,1.2,1.1,2017-05-02,1140,A,88,6.0NRT,306.9,35.9,D
-8.753,22.541,311.2,2.3,1.5,2017-05-02,1140,A,46,6.0NRT,292.2,21.7,D
-8.152,26.913,313.8,1.1,1.1,2017-05-02,1140,A,52,6.0NRT,300.2,5.7,D
-8.236,26.302,328.3,1.2,1.1,2017-05-02,1140,A,70,6.0NRT,306.2,19.4,D
-8.52,24.208,324.1,1.7,1.3,2017-05-02,1140,A,78,6.0NRT,298.4,35.3,D
-8.515,24.16,314.9,1.7,1.3,2017-05-02,1140,A,66,6.0NRT,298.5,16.5,D
-8.517,24.145,325.5,1.7,1.3,2017-05-02,1140,A,80,6.0NRT,298.3,39.4,D
-8.555,23.858,308.6,1.8,1.3,2017-05-02,1140,A,44,6.0NRT,295.1,8.4,D
-8.47,24.324,318.2,1.7,1.3,2017-05-02,1140,A,71,6.0NRT,299,21.4,D
-8.484,24.218,313.3,1.7,1.3,2017-05-02,1140,A,62,6.0NRT,299.3,13.6,D
-8.459,24.322,316.6,1.7,1.3,2017-05-02,1140,A,55,6.0NRT,299.6,17.6,D
-8.472,24.217,311.5,1.7,1.3,2017-05-02,1140,A,47,6.0NRT,298.8,10,D
-8.187,26.295,343.2,1.2,1.1,2017-05-02,1140,A,92,6.0NRT,304.2,52.9,D
-8.167,26.371,328.5,1.2,1.1,2017-05-02,1140,A,81,6.0NRT,303.4,22.9,D
-8.44,24.29,315.2,1.7,1.3,2017-05-02,1140,A,51,6.0NRT,296.8,15.9,D
-8.164,26.375,322,1.2,1.1,2017-05-02,1140,A,75,6.0NRT,303.6,13.9,D
-8.165,26.364,320.5,1.2,1.1,2017-05-02,1140,A,73,6.0NRT,302.8,12.3,D
-8.371,24.801,313.4,1.5,1.2,2017-05-02,1140,A,60,6.0NRT,296.5,11.9,D
-8.441,24.283,314.7,1.7,1.3,2017-05-02,1140,A,65,6.0NRT,296.7,16.5,D
-8.29,25.235,316.4,1.4,1.2,2017-05-02,1140,A,66,6.0NRT,299.3,14,D
-8.425,24.234,327.8,1.7,1.3,2017-05-02,1140,A,82,6.0NRT,298.2,44,D
-8.429,24.204,325.6,1.7,1.3,2017-05-02,1140,A,80,6.0NRT,299.6,38,D
-8.431,24.188,321.6,1.7,1.3,2017-05-02,1140,A,76,6.0NRT,299.6,29.4,D
-8.337,24.465,323.6,1.6,1.3,2017-05-02,1140,A,78,6.0NRT,301.9,28.7,D
-8.358,24.21,318.8,1.7,1.3,2017-05-02,1140,A,72,6.0NRT,294.9,24.7,D
-8.338,24.459,325.6,1.6,1.3,2017-05-02,1140,A,80,6.0NRT,301.4,31.4,D
-8.353,24.265,316.4,1.7,1.3,2017-05-02,1140,A,68,6.0NRT,296.6,19.3,D
-8.302,24.557,326.6,1.6,1.2,2017-05-02,1140,A,80,6.0NRT,300.2,35.5,D
-8.312,24.396,324.6,1.6,1.3,2017-05-02,1140,A,68,6.0NRT,299.1,33.8,D
-8.336,24.217,320.3,1.7,1.3,2017-05-02,1140,A,74,6.0NRT,295.8,26.7,D
-7.964,26.875,318.1,1.1,1.1,2017-05-02,1140,A,53,6.0NRT,303.1,8.6,D
-8.268,24.553,312.5,1.6,1.2,2017-05-02,1140,A,52,6.0NRT,298.5,7.5,D
-8.28,24.377,328.6,1.6,1.3,2017-05-02,1140,A,82,6.0NRT,296.9,43.6,D
-8.3,24.228,321.3,1.7,1.3,2017-05-02,1140,A,75,6.0NRT,297.4,27.2,D
-8.302,24.213,335.4,1.7,1.3,2017-05-02,1140,A,87,6.0NRT,298.9,64.8,D
-8.459,22.995,310.4,2.1,1.4,2017-05-02,1140,A,56,6.0NRT,293.4,15.9,D
-8.255,24.478,315.1,1.6,1.2,2017-05-02,1140,A,65,6.0NRT,295.4,15.1,D
-7.919,26.92,319.2,1.1,1.1,2017-05-02,1140,A,28,6.0NRT,304.9,8.5,D
-8.456,22.819,326.2,2.2,1.4,2017-05-02,1140,A,81,6.0NRT,293.9,62.9,D
-8.454,22.831,320.5,2.2,1.4,2017-05-02,1140,A,75,6.0NRT,290.9,44.8,D
-8.456,22.812,317.2,2.2,1.4,2017-05-02,1140,A,71,6.0NRT,293.3,34.9,D
-7.862,27.079,321.4,1.1,1,2017-05-02,1140,A,47,6.0NRT,300.9,12.3,D
-8.222,24.377,315.5,1.6,1.3,2017-05-02,1140,A,53,6.0NRT,295.9,14.7,D
-8.31,23.724,311.9,1.8,1.3,2017-05-02,1140,A,37,6.0NRT,295.8,14.4,D
-7.849,26.965,317.9,1.1,1.1,2017-05-02,1140,A,0,6.0NRT,300.5,6.9,D
-8.185,24.402,319.8,1.6,1.3,2017-05-02,1140,A,57,6.0NRT,301.6,22.3,D
-8.187,24.387,338.1,1.6,1.3,2017-05-02,1140,A,89,6.0NRT,300.9,67.9,D
-8.318,23.378,314.3,2,1.4,2017-05-02,1140,A,50,6.0NRT,297.8,20.6,D
-8.329,23.197,319.2,2,1.4,2017-05-02,1140,A,68,6.0NRT,295.1,34.4,D
-8.263,23.616,324,1.9,1.3,2017-05-02,1140,A,79,6.0NRT,296,44.4,D
-8.107,24.739,316,1.5,1.2,2017-05-02,1140,A,56,6.0NRT,298.6,13.7,D
-8.109,24.725,328.7,1.5,1.2,2017-05-02,1140,A,82,6.0NRT,300,38.8,D
-8.132,24.542,317.9,1.6,1.2,2017-05-02,1140,A,43,6.0NRT,302.6,16.9,D
-8.196,24.05,324.7,1.7,1.3,2017-05-02,1140,A,38,6.0NRT,299.9,33.8,D
-8.198,24.034,359,1.7,1.3,2017-05-02,1140,A,86,6.0NRT,297,170.6,D
-8.27,23.611,316.4,1.9,1.3,2017-05-02,1140,A,69,6.0NRT,293,25.3,D
-8.106,24.733,327,1.5,1.2,2017-05-02,1140,A,81,6.0NRT,299.5,35.2,D
-8.108,24.719,317,1.5,1.2,2017-05-02,1140,A,68,6.0NRT,299.1,16.7,D
-8.133,24.537,319.6,1.6,1.2,2017-05-02,1140,A,73,6.0NRT,302.6,22.2,D
-8.175,24.136,314.5,1.7,1.3,2017-05-02,1140,A,62,6.0NRT,295.8,15.3,D
-8.178,24.121,332.8,1.7,1.3,2017-05-02,1140,A,86,6.0NRT,297.8,57.8,D
-8.188,24.043,342.1,1.7,1.3,2017-05-02,1140,A,91,6.0NRT,298.4,88.4,D
-8.19,24.028,340.9,1.7,1.3,2017-05-02,1140,A,69,6.0NRT,296.1,84.9,D
-8.128,24.404,328.6,1.6,1.3,2017-05-02,1140,A,82,6.0NRT,299.2,40.3,D
-8.081,24.588,316,1.6,1.2,2017-05-02,1140,A,56,6.0NRT,298.6,13.1,D
-8.291,22.981,310.8,2.1,1.4,2017-05-02,1140,A,51,6.0NRT,295.9,15.4,D
-8.388,22.233,321.4,2.4,1.5,2017-05-02,1140,A,72,6.0NRT,294,54.5,D
-8.39,22.212,308.8,2.4,1.5,2017-05-02,1140,A,30,6.0NRT,292.6,16.9,D
-8.279,22.98,313.8,2.1,1.4,2017-05-02,1140,A,64,6.0NRT,296.2,22.6,D
-8.301,22.806,335,2.2,1.4,2017-05-02,1140,A,87,6.0NRT,298.2,93.8,D
-8.304,22.787,314.4,2.2,1.4,2017-05-02,1140,A,66,6.0NRT,296.8,23.1,D
-7.613,27.868,342.9,1,1,2017-05-02,1140,A,92,6.0NRT,300.2,42.6,D
-7.615,27.859,327.8,1,1,2017-05-02,1140,A,82,6.0NRT,297.2,19.6,D
-7.616,27.85,318.1,1,1,2017-05-02,1140,A,47,6.0NRT,296.6,10.2,D
-7.617,27.841,317.2,1,1,2017-05-02,1140,A,38,6.0NRT,295.9,10.1,D
-8.155,23.847,313.9,1.8,1.3,2017-05-02,1140,A,57,6.0NRT,296.3,17.1,D
-7.607,27.848,318.8,1,1,2017-05-02,1140,A,37,6.0NRT,294.6,9.9,D
-7.608,27.839,330.6,1,1,2017-05-02,1140,A,84,6.0NRT,295.8,24.3,D
-8.261,22.919,309.6,2.1,1.4,2017-05-02,1140,A,51,6.0NRT,292.8,13.2,D
-7.98,25.017,314.7,1.5,1.2,2017-05-02,1140,A,62,6.0NRT,300.3,11.4,D
-8.147,23.839,316.3,1.8,1.3,2017-05-02,1140,A,58,6.0NRT,297,19.9,D
-7.279,29.951,314,1,1,2017-05-02,1140,A,66,6.0NRT,296.3,9.1,D
-8.16,23.658,316.8,1.8,1.3,2017-05-02,1140,A,45,6.0NRT,294.3,22.9,D
-8.26,22.912,312.1,2.1,1.4,2017-05-02,1140,A,60,6.0NRT,294.2,18.8,D
-8.305,22.577,312.6,2.3,1.5,2017-05-02,1140,A,55,6.0NRT,298,19,D
-7.935,24.91,337.8,1.5,1.2,2017-05-02,1140,A,89,6.0NRT,298.4,60.1,D
-7.936,24.897,330,1.5,1.2,2017-05-02,1140,A,83,6.0NRT,298.8,40.4,D
-7.891,25.156,315.9,1.4,1.2,2017-05-02,1140,A,40,6.0NRT,297.9,10.7,D
-7.893,25.143,347.7,1.4,1.2,2017-05-02,1140,A,94,6.0NRT,301.4,84.7,D
-7.894,25.13,318.4,1.4,1.2,2017-05-02,1140,A,64,6.0NRT,298.3,14.9,D
-7.995,24.364,320.4,1.6,1.3,2017-05-02,1140,A,41,6.0NRT,299.4,22.9,D
-8.021,24.171,321.3,1.7,1.3,2017-05-02,1140,A,73,6.0NRT,296.2,27.7,D
-8.023,24.156,337.3,1.7,1.3,2017-05-02,1140,A,88,6.0NRT,297.9,71.7,D
-8.085,23.58,314.5,1.9,1.3,2017-05-02,1140,A,52,6.0NRT,296,18.1,D
-8.117,23.231,311.7,2,1.4,2017-05-02,1140,A,45,6.0NRT,291.9,16.2,D
-8.208,22.502,311,2.3,1.5,2017-05-02,1140,A,51,6.0NRT,296.1,16.8,D
-8.014,24.149,332.2,1.7,1.3,2017-05-02,1140,A,80,6.0NRT,294,55.6,D
-8.092,23.575,310.7,1.9,1.3,2017-05-02,1140,A,17,6.0NRT,293.4,10.6,D
-8.093,23.295,311.8,2,1.4,2017-05-02,1140,A,51,6.0NRT,296.6,13.7,D
-8.159,22.795,318.5,2.2,1.4,2017-05-02,1140,A,72,6.0NRT,296,32.5,D
-8.431,20.567,319.3,3.3,1.7,2017-05-02,1140,A,74,6.0NRT,297.2,62.8,D
-8.651,18.774,310.4,4.5,2,2017-05-02,1140,A,46,6.0NRT,294.5,50.1,D
-7.888,24.662,366.2,1.5,1.2,2017-05-02,1140,A,100,6.0NRT,295,182.4,D
-8.123,22.869,314.5,2.1,1.4,2017-05-02,1140,A,65,6.0NRT,297,23.5,D
-8.136,22.772,319.8,2.2,1.4,2017-05-02,1140,A,72,6.0NRT,297.2,37,D
-7.94,24.093,317.8,1.7,1.3,2017-05-02,1140,A,49,6.0NRT,298.7,19.3,D
-7.934,24.045,312.5,1.7,1.3,2017-05-02,1140,A,49,6.0NRT,297.3,11.9,D
-7.884,24.344,320.6,1.6,1.3,2017-05-02,1140,A,53,6.0NRT,300.2,18.1,D
-7.937,24.038,315.7,1.7,1.3,2017-05-02,1140,A,58,6.0NRT,297,16.3,D
-7.75,25.24,319.7,1.4,1.2,2017-05-02,1140,A,72,6.0NRT,300.6,16.8,D
-7.752,25.228,324.6,1.4,1.2,2017-05-02,1140,A,78,6.0NRT,300.1,25.3,D
-7.816,24.758,321.5,1.5,1.2,2017-05-02,1140,A,75,6.0NRT,301.1,21.4,D
-7.928,23.846,314.5,1.8,1.3,2017-05-02,1140,A,33,6.0NRT,294.4,13.6,D
-7.916,23.845,327.1,1.8,1.3,2017-05-02,1140,A,81,6.0NRT,297.8,43.4,D
-7.648,25.753,312.4,1.3,1.1,2017-05-02,1140,A,54,6.0NRT,298.6,6.8,D
-7.798,24.643,310.8,1.5,1.2,2017-05-02,1140,A,16,6.0NRT,295.3,5.6,D
-7.849,24.257,317.8,1.6,1.3,2017-05-02,1140,A,69,6.0NRT,297,19.5,D
-7.887,23.792,311.8,1.8,1.3,2017-05-02,1140,A,44,6.0NRT,295.1,12,D
-7.154,29.096,316.5,1,1,2017-05-02,1140,A,69,6.0NRT,297.9,8.7,D
-7.754,24.722,322.7,1.5,1.2,2017-05-02,1140,A,74,6.0NRT,303.3,21.5,D
-7.771,24.597,321.7,1.6,1.2,2017-05-02,1140,A,75,6.0NRT,300.7,24.2,D
-7.776,24.469,328.5,1.6,1.2,2017-05-02,1140,A,82,6.0NRT,301,38.3,D
-7.778,24.455,339.9,1.6,1.2,2017-05-02,1140,A,90,6.0NRT,298.4,70.4,D
-7.82,24.132,330.1,1.7,1.3,2017-05-02,1140,A,79,6.0NRT,295.8,48.9,D
-7.753,24.716,322.2,1.5,1.2,2017-05-02,1140,A,46,6.0NRT,302.5,17.3,D
-7.768,24.606,320.3,1.5,1.2,2017-05-02,1140,A,61,6.0NRT,301,19.4,D
-7.77,24.592,316.4,1.6,1.2,2017-05-02,1140,A,32,6.0NRT,299.5,13.1,D
-7.878,23.802,312.8,1.8,1.3,2017-05-02,1140,A,44,6.0NRT,294.7,12.9,D
-7.776,24.464,338.5,1.6,1.2,2017-05-02,1140,A,89,6.0NRT,300.5,65.8,D
